pnum,firm,performance,inv_num,avg_similarity
6956385,AMD,0,"['06488405-1', '06146014-2']",0
6955997,AMD,0,"['05210057-3', '05736423-1']",0
6957120,AMD,3,"['06248602-1', '04223586-1']",0
6955969,AMD,1,"['06929992-0', '06126847-2', '06730576-3', '05866473-1', '05960322-3', '05073506-1']",0
6955939,AMD,12,"['04379830-2', '06013570-2', '06573151-2']",0
6955931,AMD,0,"['04628299-2', '06022749-3']",0
6954883,AMD,3,"['05818018-3', '05354413-3', '06697696-1']",0
6954879,AMD,3,"['05978903-2', '05471674-3', '05913037-2']",0
6977717,AMD,1,"['06515272-1', '06671294-2', '06399401-1']",0
6954678,AMD,2,"['05037506-2', '05855837-2', '05886909-3', '05985497-5']",0
6954427,AMD,0,"['05953335-1', '05784375-4', '05400322-2', '06058427-1']",0
6953755,AMD,1,"['06716650-1', '06303399-3', '06953755-0']",0
6953752,AMD,0,"['06198664-1', '04774197-1', '05940718-2', '06461905-1']",0
6953697,AMD,1,"['06424876-1', '06740534-4', '06778876-2', '06554969-1']",0
6952748,AMD,2,"['06404649-3', '06388943-3', '06388943-1']",0
6952052,AMD,0,"['04932525-2', '05686761-2', '04294002-2']",0
6951816,AMD,3,"['06103086-2', '06620726-2']",0.666666667
6977389,AMD,3,"['04622576-1', '05789802-1', '05986344-2', '06127089-3']",0
6951220,AMD,1,"['06673696-1', '05736423-1', '05582881-1', '05866473-1']",0
6950925,AMD,3,"['06408364-3', '06615337-2', '04893267-1']",0
6950438,AMD,8,"['04755936-3', '06665742-1', '04569018-1']",0
6950434,AMD,8,"['05784375-4', '06058427-1']",0
6950366,AMD,0,"['06700401-1', '06950366-1', '06950366-2']",0
6950344,AMD,1,"['06198664-1', '06469939-3', '05403459-1']",0
6950176,AMD,2,"['06515272-1', '06950176-1']",0
6949436,AMD,3,"['05654215-2', '05819355-1', '05370923-2', '05293052-2', '05482881-3']",0
6976204,AMD,1,"['05099140-1', '05862148-2', '06151658-1']",0
6949399,AMD,0,"['06754553-3', '06949399-1', '06949399-2']",0
6947805,AMD,1,"['06778876-2', '06740534-7']",0
6947804,AMD,0,"['05716856-3', '05862055-3']",0
6947803,AMD,2,"['06442496-1', '06248602-1']",0
6947438,AMD,8,"['06697371-1', '03865654-1']",0
6947437,AMD,1,"['05953335-1', '06459698-1']",0
6946411,AMD,1,"['06096628-2', '05496669-3', '06946411-0', '06946411-2']",0
6944744,AMD,1,"['05978901-4', '04755696-1', '06615337-2']",0
6944725,AMD,0,"['04809269-1', '06798067-1']",0
6943569,AMD,1,"['04628299-2', '06156580-2', '05961791-3', '05582881-1', '06943569-2']",0
6943370,AMD,1,"['05059815-1', '04460981-1', '06847047-2', '06847047-3']",0
6943096,AMD,1,"['04294002-2', '06015747-1', '05986344-2']",0
6943088,AMD,0,"['06271122-3', '06465313-2', '06566718-4']",0
6943087,AMD,5,"['06126847-2', '06730576-3', '05614765-5', '05866473-1']",0
6941529,AMD,0,"['06030282-1', '06766265-1', '03950654-3']",0
6976153,AMD,0,"['06346699-2', '04451885-2']",0
6940854,AMD,2,"['06252872-1', '06459698-1']",0
6940918,AMD,10,"['05819028-2', '06094441-2']",0
6939793,AMD,1,"['05686761-2', '05376573-3', '05268202-1']",0
6939803,AMD,0,"['04932525-2', '05686761-2', '04294002-2']",0
6939770,AMD,1,"['06751146-3', '05917488-2', '06903407-0', '05940718-2']",0
6939766,AMD,0,"['05917488-2', '06198664-1', '05940718-2']",0
6938094,AMD,8,"['04556567-1', '04755936-3']",0
6938062,AMD,2,"['05046038-2', '04451885-2']",0
6937849,AMD,1,"['06480086-2', '06937849-1', '06480086-1']",0
6937914,AMD,3,"['06442496-1', '06564171-1', '05783497-2', '06248602-1', '06365422-1', '04223586-1', '06258681-2']",0
6976147,AMD,5,"['04893267-1', '06976147-0']",0
6937847,AMD,2,"['06937847-2', '06628147-1', '06937847-0']",0
6937571,AMD,4,"['05533203-1', '03930776-1', '06459698-1']",0
6937518,AMD,1,"['06198664-1', '06469939-3', '04916337-1']",0
6936925,AMD,0,"['06479879-2', '06015747-1']",0
6936882,AMD,0,"['05880511-1', '06448165-2', '06611029-1']",0
6936545,AMD,0,"['06372524-1', '05985497-5']",0
6936516,AMD,5,"['06126847-2', '06730576-3', '05866473-1']",0
6936506,AMD,1,"['05880511-1', '05370923-2', '05293052-2', '05866473-1']",0
6936501,AMD,5,"['04801999-1', '05789813-1', '06870258-0']",0
6976122,AMD,1,"['06408364-3', '06253304-3', '05638798-6']",0
6936480,AMD,0,"['06821859-3', '06096628-2', '06929536-1']",0
6936383,AMD,1,"['06720242-6', '06365423-2', '06649525-9']",0
6934903,AMD,1,"['06889312-2', '06425072-2', '05626327-1', '05813035-2']",0
6934261,AMD,0,"['06651172-4', '06356099-4', '06459698-1']",0
6934190,AMD,4,"['05907781-6', '04774197-1', '05940718-2', '06646302-2', '06628545-3']",0
6934032,AMD,4,"['05037506-2', '05855837-2', '05985497-5', '04954459-1']",0
6933620,AMD,1,"['06037232-1', '06933620-0', '06746927-1']",0
6933579,AMD,0,"['04997775-4', '05895269-5', '05073506-1']",0
6933558,AMD,1,"['05880511-1', '06448165-2', '03950654-3', '06284600-1']",0
6933219,AMD,4,"['06500756-4', '06436768-3', '05888898-6', '06291348-2', '05736423-1']",0
6931618,AMD,1,"['05037506-2', '05855837-2', '06500756-4', '05985497-5']",0
6933158,AMD,0,"['06096643-1', '06383888-1', '06383824-1', '06660543-4']",0
6929992,AMD,14,"['06929992-0', '06126847-2', '06730576-3', '05866473-1']",0
6929536,AMD,0,"['06929536-0', '06929536-1']",0
6928586,AMD,2,"['05978903-2', '05471674-3', '05913037-2']",0
6927161,AMD,2,"['06066574-3', '06365423-2', '06221793-2']",0
6979625,AMD,4,"['05686761-2', '04294002-2', '03861783-3']",0
6975554,AMD,0,"['06700401-1', '06950366-2']",0
6927145,AMD,6,"['06436768-3', '06740605-2', '05888898-6', '05624859-2', '06436768-5']",0
6927162,AMD,0,"['04294002-2', '06727560-5', '06346467-3', '05582881-1', '06927162-0']",0
6927129,AMD,4,"['05468340-3', '05103425-2', '04566080-1', '05470773-2']",0
6927113,AMD,1,"['06372524-1', '06294472-3', '04992134-2', '05625231-1']",0
6925347,AMD,2,"['06442496-1', '06424876-1', '04223586-1', '06740534-7', '06594589-3', '05686996-2', '06258681-2', '05048664-1']",0
6927080,AMD,1,"['06096643-1', '06383888-1', '06383824-1', '06660543-4']",0
6925089,AMD,21,"['05400322-2', '05095518-1']",0
6925085,AMD,7,"['05953335-3', '05784375-4', '06058427-1']",0
6975014,AMD,1,"['05920796-2', '06358760-4', '05212106-2']",0
6925055,AMD,7,"['05953335-1', '06459698-1']",0
6924561,AMD,1,"['05880511-1', '03950654-3']",0
6924220,AMD,2,"['05917488-2', '06074949-3', '05656533-1']",0
6924216,AMD,2,"['06133124-1', '06268257-3', '06410410-1']",0
6924182,AMD,2,"['06048790-2', '06448165-2', '05614765-5', '05736423-1', '05866473-1']",0
6924157,AMD,0,"['05037506-2', '05855837-2', '05886909-3']",0
6922738,AMD,5,"['06671748-4', '06628163-2']",0
6922595,AMD,1,"['06564171-1', '04223586-1']",0
6921963,AMD,13,"['05880511-1', '06448165-2', '05985726-2', '06313538-5', '05212106-2']",0
6974995,AMD,0,"['05468340-3', '03865654-1', '06271087-1', '06566736-1', '06130169-2', '04566080-1', '06613657-3', '05470773-2']",0
6921709,AMD,0,"['06048790-2', '06448165-2', '05866473-1']",0
6921704,AMD,1,"['05970353-1', '05880511-1', '05819355-1']",0
6917849,AMD,8,"['06442496-1', '06258681-2']",0
6919236,AMD,5,"['06506654-1', '05370923-2', '06287877-2']",0
6919247,AMD,0,"['05103425-2', '06284600-1']",0
6917623,AMD,0,"['05953335-1', '06459698-1']",0
6974983,AMD,2,"['05880511-1', '06448165-2', '06611029-1', '03950654-3']",0
6917011,AMD,1,"['06917011-5', '06917011-4', '06753500-3', '06777642-1', '05961860-1', '06531865-1']",0
6916716,AMD,1,"['06156580-2', '06916716-1', '06916716-0']",0
6915371,AMD,5,"['06081864-2', '05790871-2']",0
6915177,AMD,2,"['05037506-2', '05855837-2', '05886909-3', '05985497-5']",0
6914892,AMD,0,"['06816465-4', '06914892-1']",0
6914277,AMD,1,"['05880511-1', '06448165-2', '06611029-1', '03950654-3']",0
6913958,AMD,1,"['04379943-1', '05504328-1', '06261936-1', '05821036-5']",0
6912604,AMD,5,"['05953335-1', '06252872-1', '06459698-1']",0
6912611,AMD,3,"['06483516-1', '05274822-2']",0
6912438,AMD,0,"['05037506-2', '05855837-2', '05977542-3', '05985497-5']",0
6912437,AMD,3,"['06766214-1', '06554969-1']",0
6912436,AMD,1,"['06248602-1', '06815232-1', '06133132-3', '05586059-4']",0
6911704,AMD,0,"['05907781-6', '06198664-1', '04774197-1', '06005808-2']",0
6911707,AMD,4,"['04910165-2', '05296411-2', '05296411-1']",0
6911697,AMD,2,"['05880511-1', '06448165-2', '05985726-2']",0
6911404,AMD,0,"['06911404-1', '06037232-1']",0
6974652,AMD,0,"['05037506-2', '05300786-4', '05717612-1', '05858844-3']",0
6909760,AMD,2,"['06909760-0', '06909760-1', '06909760-2']",0
6908816,AMD,2,"['06475816-2', '06005808-2']",0
6907379,AMD,0,"['06907379-0', '06766265-1']",0
6907438,AMD,0,"['06223280-1', '04797631-1', '05680482-1']",0
6907369,AMD,4,"['06442496-1', '05686996-2', '06554969-1']",0
6907308,AMD,1,"['06649525-5', '04859578-3', '06035293-4']",0
6907305,AMD,3,"['06907305-0', '06366824-3', '06564113-2', '06564113-3']",0
6974530,AMD,1,"['06103086-2', '06974530-0']",0.25
6906959,AMD,3,"['03865654-1', '06735114-5', '05907781-6', '06027912-3', '05940718-2', '06628545-3']",0
6906777,AMD,1,"['06255717-1', '04379830-2', '06399401-1']",0
6905971,AMD,1,"['04379943-1', '06500756-4', '06187657-2', '05614765-5', '05736423-1', '05895269-5']",0
6905950,AMD,0,"['05037506-2', '05855837-2', '05128230-1', '05985497-5']",0
6905924,AMD,1,"['06271122-3', '06133124-1', '06410410-1']",0
6905923,AMD,2,"['06048790-2', '06448165-2', '05866473-1']",0
6905895,AMD,0,"['05818018-3', '06787376-2']",0
6904545,AMD,2,"['05953335-1', '05451892-1', '05297272-3']",0
6904329,AMD,3,"['05953229-2', '06366824-3', '06564113-2', '06564113-3']",0
6904043,AMD,7,"['04807043-2', '05852723-4']",0
6903007,AMD,1,"['05442638-3', '05736423-1']",0
6902991,AMD,3,"['06448165-2', '06730576-3', '05866473-1']",0
6902977,AMD,0,"['06168993-3', '06797572-2', '06187657-2', '05866473-1']",0
6902966,AMD,2,"['05880511-1', '06500756-4', '06048790-2', '05866473-1', '05879975-6']",0
6902870,AMD,1,"['06673635-1', '06482726-1']",0
6902851,AMD,7,"['06255717-1', '05852497-2']",0
6901340,AMD,3,"['06442496-1', '06564171-1', '05783497-2', '06248602-1', '06365422-1', '04223586-1', '06258681-2']",0
6973566,AMD,3,"['05136694-4', '06285601-1', '05680482-3', '06842803-5', '05564060-2', '05790658-2']",0
6901010,AMD,3,"['05638326-3', '05656521-1', '05724365-1', '06735114-2', '06307784-3']",0
6900488,AMD,5,"['04370405-3', '05736423-1', '06013570-2', '06015747-1']",0
6900143,AMD,0,"['06126847-2', '06730576-3', '05866473-1']",0
6900139,AMD,1,"['05504328-1', '06337217-2', '06313538-5']",0
6900124,AMD,1,"['05963816-3', '04379830-2', '05498497-4', '05821036-5', '05985497-5']",0
6900121,AMD,0,"['05210057-3', '06030901-1', '05736423-1']",0
6900111,AMD,0,"['06703278-2', '06037232-1', '06900111-1']",0
6900085,AMD,1,"['05907781-6', '05624859-2', '05642311-5', '06530068-3', '05470773-2']",0
6900002,AMD,1,"['05268202-1', '06261936-1', '05821036-5', '05763327-3']",0
6898124,AMD,1,"['06461905-3', '05940718-2', '06461905-1']",0
6973562,AMD,1,"['05455918-2', '05626327-1']",0
6898697,AMD,3,"['06425072-2', '06898697-0', '05626327-1']",0
6897664,AMD,3,"['06248600-5', '06897664-8', '04819047-1', '06107107-2', '06897664-10', '05264704-1', '06716683-4', '06897664-9', '06146014-2', '06897664-2', '06546513-1', '06897664-11']",0
6897533,AMD,10,"['05888898-6', '06284600-1']",0
6897518,AMD,1,"['05804856-1', '06198664-1', '06469939-3']",0
6897527,AMD,24,"['05880511-1', '06448165-2', '05985726-2', '06313538-5', '05212106-2']",0
6897476,AMD,1,"['04932525-2', '06518184-4', '06133164-1', '06897476-1']",0
6897144,AMD,0,"['06261963-1', '05736423-1', '05582881-1']",0
6897114,AMD,0,"['06754553-3', '06410410-1', '06897114-2']",0
6897110,AMD,3,"['05656521-1', '06307784-3', '05907781-6', '06027912-3', '05940718-2', '06628545-3']",0
6979619,AMD,0,"['05457336-1', '05103425-2', '04370405-3', '05940718-2']",0
6897075,AMD,0,"['06442496-1', '06248602-1']",0
6895520,AMD,12,"['05978903-2', '06795927-3', '04713597-1']",0
6895295,AMD,6,"['06618640-2', '05354413-3', '06213708-1']",0
6895015,AMD,2,"['05507678-1', '06335938-2', '05852723-4']",0
6894932,AMD,5,"['06735124-1', '05907781-6', '04774197-1']",0
6894925,AMD,1,"['03865654-1', '05521867-4', '06198664-1', '04774197-1', '06469939-3', '06461905-1']",0
6894518,AMD,0,"['06146014-2', '05083007-2']",0
6894473,AMD,8,"['05638326-3', '06798275-2', '05263000-4', '04534824-1']",0
6894390,AMD,0,"['06894390-3', '06303399-3', '06639314-3', '06639314-2', '06162718-1']",0
6973469,AMD,3,"['06223280-1', '04797631-1']",0
6894355,AMD,1,"['05880511-1', '05879975-1']",0
6894337,AMD,3,"['05880511-1', '06448165-2', '06611029-1']",0
6893967,AMD,2,"['05504328-1', '06673635-1', '05268202-1', '06261936-1']",0
6893956,AMD,5,"['06221793-2', '06368948-3', '06482726-1', '05976948-1']",0
6893955,AMD,3,"['04294002-2', '06015747-1']",0
6893930,AMD,0,"['05880511-1', '06448165-2']",0
6893910,AMD,1,"['05686761-2', '06126847-2', '06727560-5', '05736423-1', '05582881-1']",0
6893929,AMD,0,"['06448165-2', '05614765-5', '05736423-1', '05866473-1']",0
6893895,AMD,2,"['04622576-1', '06015747-1', '06127089-3']",0
6891843,AMD,1,"['06167054-3', '05852723-4']",0
6891752,AMD,3,"['06212098-2', '06243291-1', '05247664-2']",0
6891390,AMD,0,"['06146014-2', '05083007-2']",0
6891439,AMD,1,"['06891439-2', '06628147-1', '06747519-1']",0
6889763,AMD,0,"['05855837-2', '05128230-1', '05985497-5']",0
6889369,AMD,0,"['06889369-1', '06889369-2', '06889369-0']",0
6889334,AMD,16,"['04652874-1', '06151658-1', '05850571-3']",0
6889332,AMD,10,"['05490039-1', '06757855-2']",0
6889312,AMD,0,"['06889312-2', '06721876-1', '05455918-2', '05787465-2']",0
6889308,AMD,0,"['05136694-4', '05680482-3', '05564060-2']",0
6888843,AMD,5,"['04556567-1', '04755936-3']",0
6888157,AMD,0,"['06461905-3', '05940718-2', '06461905-1']",0
6885666,AMD,0,"['05400322-2', '06058427-1']",0
6885673,AMD,2,"['06252872-1', '06459698-1']",0
6973003,AMD,0,"['06212098-2', '06243291-1', '06707718-4']",0
6885590,AMD,13,"['03865654-1', '06436768-5', '06027912-3']",0
6885250,AMD,1,"['05638326-3', '05263000-4', '04534824-1']",0
6884999,AMD,11,"['05037506-2', '05977542-3', '05958744-2']",0
6884735,AMD,4,"['06774365-3', '06127089-3']",0
6884733,AMD,21,"['04628299-2', '06391733-1', '05763327-3', '06313538-5']",0
6884702,AMD,3,"['06506654-1', '05370923-2', '06287877-2']",0
6884638,AMD,1,"['06461905-3', '06472236-3', '06461905-1']",0
6883045,AMD,0,"['05862148-2', '06081864-3']",0
6882976,AMD,0,"['06173395-2', '04797631-1']",0
6881665,AMD,2,"['06261963-4', '06100559-1', '06023327-3']",0
6972853,AMD,2,"['06096643-1', '06383888-1']",0
6881641,AMD,0,"['06037232-1', '06133124-1', '06268257-3']",0
6881616,AMD,2,"['05504328-1', '06673635-1', '06713357-3']",0
6881594,AMD,0,"['06096643-1', '06383888-1', '06383824-1', '06660543-4']",0
6879871,AMD,0,"['06821859-2', '06724096-2', '06096628-2']",0
6879406,AMD,1,"['05037506-2', '05855837-2', '05985497-5']",0
6879051,AMD,2,"['05037506-2', '05855837-2', '05128230-1', '05985497-5']",0
6879172,AMD,2,"['06488405-1', '04691390-1']",0
6878961,AMD,11,"['04379830-2', '04370405-3', '05985497-5']",0
6878592,AMD,14,"['06048790-2', '05736423-1', '05582881-1', '05866473-1']",0
6972576,AMD,3,"['05037506-2', '04379830-2', '06500756-4', '05886909-3']",0
6878622,AMD,2,"['05376573-3', '04847674-4', '05985497-5', '05948703-2']",0
6878589,AMD,0,"['06198664-1', '05403459-1', '05940718-2']",0
6878560,AMD,1,"['05037506-2', '05855837-2', '05985497-5']",0
6878559,AMD,2,"['06048790-2', '06168993-3', '04278473-1']",0
6876042,AMD,5,"['05880511-1', '06448165-2', '06611029-1']",0
6876037,AMD,3,"['06506654-1', '05370923-2', '06287877-2']",0
6875694,AMD,1,"['05112373-1', '05736423-1', '05970313-2']",0
6875676,AMD,0,"['06703278-2', '06724096-2', '06037232-1']",0
6875668,AMD,1,"['05969807-2', '05763327-3']",0
6972478,AMD,16,"['06972478-0', '05482881-3']",0
6875664,AMD,17,"['06500756-4', '05268202-1', '06391733-1', '05625231-1', '06313538-5']",0
6875560,AMD,0,"['06350696-2', '05776811-3', '06766265-1']",0
6873184,AMD,1,"['04731737-2', '05590352-1', '04969125-1']",0
6873540,AMD,2,"['06768157-1', '06768157-2']",0
6873030,AMD,0,"['05073506-1', '05212106-2']",0
6873051,AMD,2,"['06048790-2', '04578859-1', '05582881-1', '04808273-3']",0
6872647,AMD,9,"['05880511-1', '06500756-4', '05985726-2']",0
6972254,AMD,1,"['05736423-1', '06015747-1']",0
6872644,AMD,1,"['04622576-1', '05073506-1']",0
6872643,AMD,0,"['05210057-3', '05624859-2', '05789802-1']",0
6872609,AMD,2,"['05852497-2', '06872609-3', '06436768-5', '06744105-4']",0
6872497,AMD,3,"['06515272-1', '04789760-3']",0
6872613,AMD,6,"['05920796-2', '06168993-3', '06797572-2', '06187657-2', '06730576-3', '05866473-1']",0
6871113,AMD,1,"['06839601-2', '06349341-1', '06839601-0', '06839601-1']",0
6871112,AMD,4,"['06571371-3', '05818018-3', '05354413-3']",0
6870379,AMD,1,"['06248600-5', '06488405-1', '06146014-2', '06248600-3', '05301006-1']",0
6972255,AMD,1,"['06159559-1', '06972255-5', '06475930-1', '06972255-3', '06261936-1', '05728507-4', '06313538-5', '06831350-6']",0
6870183,AMD,6,"['04460981-1', '05789802-1', '05986344-2', '06127089-3']",0
6869878,AMD,1,"['03861783-3', '06208030-2', '05597458-1', '05986344-2']",0
6869734,AMD,3,"['04379830-2', '06500756-4', '05625231-1']",0
6869888,AMD,0,"['05037506-2', '04379830-2', '05821036-5', '05985497-5']",0
6868512,AMD,2,"['05818018-3', '04223586-1']",0
6868014,AMD,3,"['06735124-1', '05907781-6', '04774197-1']",0
6867856,AMD,0,"['06392251-1', '06867856-0']",0
6867610,AMD,0,"['06162718-1', '05976948-1']",0
6972201,AMD,3,"['05037506-2', '05886909-3', '05985497-5']",0
6867428,AMD,5,"['06048790-2', '05582881-1', '05866473-1']",0
6867130,AMD,5,"['04635345-2', '05879975-1', '04808273-3', '05895269-5']",0
6867119,AMD,0,"['06198664-1', '05940718-2', '06461905-1']",0
6867097,AMD,13,"['05468340-3', '04847674-4', '05821036-5', '05624859-2', '05879975-6', '06200857-1', '05920786-1']",0
6867080,AMD,0,"['05880511-1', '06500756-4', '06048790-2', '05866473-1', '05879975-6']",0
6867063,AMD,2,"['05468340-3', '06030901-1', '05852497-2', '06613657-3']",0
6867056,AMD,2,"['04932525-2', '06518184-4']",0
6866416,AMD,0,"['06866416-1', '06328641-1', '06030282-1', '06127194-2']",0
6865652,AMD,0,"['06581111-3', '05598556-2', '05072450-2', '06581111-1']",0
6865618,AMD,0,"['05224569-1', '06119194-1']",0
6864972,AMD,0,"['06248600-5', '06403388-5', '06210981-1', '06146014-2', '06248600-3']",0
6864556,AMD,9,"['04379943-1', '04379830-2', '05268202-1', '06261936-1', '05821036-5', '04370405-3', '05625231-1', '05763327-3']",0
6864516,AMD,0,"['05970353-1', '06506654-1', '05819355-1']",0
6864522,AMD,10,"['06768157-1', '06768157-2']",0
6864163,AMD,4,"['05985753-1', '06126847-2']",0
6864164,AMD,12,"['06500756-4', '06313538-5', '05212106-2']",0
6864107,AMD,0,"['06350696-2', '06766265-1']",0
6970806,AMD,0,"['06546523-2', '06970806-1', '06970806-0']",0
6864106,AMD,0,"['06461905-3', '05403459-1', '06461905-1']",0
6864024,AMD,1,"['05855837-2', '04379830-2']",0
6862641,AMD,4,"['04809269-1', '05680482-3']",0
6862630,AMD,8,"['05819028-2', '06459698-1']",0
6862265,AMD,11,"['05953335-1', '06862265-0']",0
6862315,AMD,2,"['05819028-2', '06094441-2']",0
6862221,AMD,5,"['06735124-1', '05907781-6', '04774197-1']",0
6861696,AMD,0,"['06133164-1', '06693009-3', '06461905-3']",0
6861350,AMD,2,"['05686761-2', '06126847-2', '06727560-5', '05736423-1', '05582881-1']",0
6970687,AMD,1,"['06480086-2', '06480086-1']",0
6861349,AMD,2,"['04622576-1', '05582881-1', '04294002-2', '06015747-1']",0
6861325,AMD,2,"['06126847-2', '04622576-1']",0
6861307,AMD,4,"['05780204-4', '05624859-2', '05907781-6', '05789802-1', '06027912-3', '05212106-2']",0
6859748,AMD,2,"['06461905-3', '06472236-3', '06461905-1']",0
6859115,AMD,0,"['06859115-1', '04981715-1']",0
6858496,AMD,0,"['05210057-3', '05879975-6']",0
6858503,AMD,1,"['06048790-2', '06730576-3', '05614765-5', '05736423-1', '05582881-1', '05866473-1']",0
6970758,AMD,7,"['03940935-1', '06349341-1', '06046796-5', '06334122-1', '06727106-4']",0
6858481,AMD,7,"['06768157-1', '06768157-2']",0
6858450,AMD,1,"['06576548-1', '06808948-3', '03950654-3']",0
6857033,AMD,2,"['04809269-1', '05881248-1', '05224569-1']",0
6856946,AMD,3,"['06480086-2', '06628147-1', '06480086-1']",0
6856849,AMD,1,"['04232328-2', '05361526-1']",0
6856160,AMD,1,"['04932525-2', '06133164-1', '06461905-3', '06472236-3']",0
6855989,AMD,7,"['05880511-1', '06448165-2', '05614765-5', '06611029-1']",0
6855982,AMD,6,"['06126847-2', '05614765-5', '05866473-1']",0
6855977,AMD,1,"['06768157-1', '06768157-2']",0
6855627,AMD,2,"['06500756-4', '04769683-3', '05625231-1', '05763327-3', '06313538-5']",0
6970757,AMD,0,"['06442496-1', '06564171-1', '05783497-2', '06248602-1', '06365422-1', '04223586-1', '06258681-2']",0
6855607,AMD,5,"['05880511-1', '06448165-2', '06291348-2', '06611029-1']",0
6855608,AMD,5,"['06500756-4', '06436768-3', '06271087-1', '06740605-2', '05888898-6', '06350696-2', '05624859-2', '05907781-6', '06436768-5']",0
